benchmark,input,seed,config,evidence_level,simulator,demand_loads,prefetch_loads,total_memory_requests,traffic_overhead_pct,bandwidth_pressure_metric,log_path,notes
random_non_pointer_access,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,small,2,copper,core_integrated,deterministic_core_integrated_model,32,0,32,0.000000,9.765029,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,38.624019,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,8,72,12.500000,43.452022,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,64,1,65,1.562500,39.227520,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,7,71,10.937500,43.213634,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,38.624019,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,11.961499,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,128,64,192,50.000000,17.809109,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,128,27,155,21.093750,17.561749,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,128,63,191,49.218750,41.730391,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,11.961499,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,64,128,100.000000,27.783807,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,2,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,31,95,48.437500,20.920502,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,small,2,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,8.425487,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,15.560418,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,2,next_line,core_integrated,deterministic_core_integrated_model,128,64,192,50.000000,36.662211,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,2,stride,core_integrated,deterministic_core_integrated_model,128,5,133,3.906250,16.168247,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,128,58,186,45.312500,35.789879,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,small,2,copper,core_integrated,deterministic_core_integrated_model,128,0,128,0.000000,15.560418,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,14.807959,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,2,next_line,core_integrated,deterministic_core_integrated_model,64,32,96,50.000000,22.130014,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,2,stride,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,14.807959,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,64,30,94,46.875000,22.639692,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,small,2,copper,core_integrated,deterministic_core_integrated_model,64,0,64,0.000000,14.807959,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,18.853103,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,15.483871,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,2,stride,core_integrated,deterministic_core_integrated_model,384,39,423,10.156250,23.864598,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,95,479,24.739583,42.998205,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,medium,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,18.853103,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,2,next_line,core_integrated,deterministic_core_integrated_model,144,48,192,33.333333,23.662805,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,2,stride,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,144,47,191,32.638889,24.430801,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,medium,2,copper,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,17.852715,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,30.667661,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,2,next_line,core_integrated,deterministic_core_integrated_model,576,120,696,20.833333,36.681775,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,2,stride,core_integrated,deterministic_core_integrated_model,576,44,620,7.638889,34.154134,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,576,60,636,10.416667,34.501465,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,medium,2,copper,core_integrated,deterministic_core_integrated_model,576,0,576,0.000000,30.667661,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,12.208149,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,2,next_line,core_integrated,deterministic_core_integrated_model,80,47,127,58.750000,19.245340,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,2,stride,core_integrated,deterministic_core_integrated_model,80,14,94,17.500000,14.772906,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,80,26,106,32.500000,22.198953,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,medium,2,copper,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,12.208149,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,27.385537,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,35,227,18.229167,32.276411,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,27.385537,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,32,224,16.666667,32.825322,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,27.385537,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,192,384,100.000000,18.892059,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,2,stride,core_integrated,deterministic_core_integrated_model,192,190,382,98.958333,18.797362,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,medium,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,9.017471,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,2,next_line,core_integrated,deterministic_core_integrated_model,144,144,288,100.000000,19.278399,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,2,stride,core_integrated,deterministic_core_integrated_model,144,142,286,98.611111,19.149648,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
matrix_or_array_loop,medium,2,copper,core_integrated,deterministic_core_integrated_model,144,0,144,0.000000,9.192467,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,2,next_line,core_integrated,deterministic_core_integrated_model,96,8,104,8.333333,8.614263,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,2,stride,core_integrated,deterministic_core_integrated_model,96,6,102,6.250000,8.321775,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
compute_heavy_low_memory,medium,2,copper,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,7.540649,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.671570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,2,next_line,core_integrated,deterministic_core_integrated_model,96,83,179,86.458333,18.941799,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,2,stride,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.671570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.671570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
random_non_pointer_access,medium,2,copper,core_integrated,deterministic_core_integrated_model,96,0,96,0.000000,9.671570,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.899724,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,24,216,12.500000,42.637189,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,192,8,200,4.166667,39.698293,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,23,215,11.979167,43.522267,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
short_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,37.899724,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,7.499121,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,14.790278,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,384,138,522,35.937500,12.275421,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,382,766,99.479167,54.203227,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
long_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,384,191,575,49.739583,17.621280,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,192,384,100.000000,27.797886,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,2,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,95,287,49.479167,21.071953,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
mixed_pointer_array,medium,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,8.390508,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,12.348061,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,2,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,21.889696,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,2,stride,core_integrated,deterministic_core_integrated_model,384,33,417,8.593750,13.088512,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,255,639,66.406250,27.626459,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
noisy_allocation_pattern,medium,2,copper,core_integrated,deterministic_core_integrated_model,384,63,447,16.406250,14.543680,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,28.596962,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,2,next_line,core_integrated,deterministic_core_integrated_model,192,32,224,16.666667,33.283804,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,2,stride,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,28.596962,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,192,30,222,15.625000,33.924205,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
patricia,medium,2,copper,core_integrated,deterministic_core_integrated_model,192,0,192,0.000000,28.596962,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,768,0,768,0.000000,7.852600,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,768,1536,100.000000,15.469836,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,2,stride,core_integrated,deterministic_core_integrated_model,768,276,1044,35.937500,12.971200,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,768,764,1532,99.479167,64.750634,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
linked_list,large,2,copper,core_integrated,deterministic_core_integrated_model,768,573,1341,74.609375,31.797596,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,2,next_line,core_integrated,deterministic_core_integrated_model,288,288,576,100.000000,16.124969,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,2,stride,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,288,95,383,32.986111,24.399567,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
tree_traversal,large,2,copper,core_integrated,deterministic_core_integrated_model,288,0,288,0.000000,17.794254,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,1152,0,1152,0.000000,25.408589,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,2,next_line,core_integrated,deterministic_core_integrated_model,1152,702,1854,60.937500,22.092732,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,2,stride,core_integrated,deterministic_core_integrated_model,1152,143,1295,12.413194,29.736619,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,1152,185,1337,16.059028,30.135689,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
hash_table_chaining,large,2,copper,core_integrated,deterministic_core_integrated_model,1152,65,1217,5.642361,27.064893,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,9.485416,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,2,next_line,core_integrated,deterministic_core_integrated_model,80,66,146,82.500000,17.140174,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,2,stride,core_integrated,deterministic_core_integrated_model,80,14,94,17.500000,11.266930,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,80,51,131,63.750000,22.527945,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
graph_adjacency_walk,large,2,copper,core_integrated,deterministic_core_integrated_model,80,0,80,0.000000,9.485416,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,28.094820,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,98,482,25.520833,34.887087,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,28.094820,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,63,447,16.406250,33.543449,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
branchy_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,28.094820,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,384,768,100.000000,18.869779,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,2,stride,core_integrated,deterministic_core_integrated_model,384,382,766,99.479167,18.822489,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
array_scan,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,384,0,384,0.000000,9.008586,research/results/logs/core_integrated/core_integrated_eval.jsonl,Bandwidth pressure is total memory requests per 1000 modeled core cycles.
