benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
compute_heavy_low_memory,medium,2,next_line,core_integrated,deterministic_core_integrated_model,12073,6336,0.52480742,1,96,1.054502,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,2,stride,core_integrated,deterministic_core_integrated_model,12257,6336,0.51692910,3,288,1.038672,0.984988,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,medium,2,copper,core_integrated,deterministic_core_integrated_model,12731,6336,0.49768282,8,768,1.000000,0.948315,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,9926,1056,0.10638727,87,8352,1.000000,0.952045,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,2,next_line,core_integrated,deterministic_core_integrated_model,9450,1056,0.11174603,81,7776,1.050370,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,2,stride,core_integrated,deterministic_core_integrated_model,9926,1056,0.10638727,87,8352,1.000000,0.952045,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,9926,1056,0.10638727,87,8352,1.000000,0.952045,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,medium,2,copper,core_integrated,deterministic_core_integrated_model,9926,1056,0.10638727,87,8352,1.000000,0.952045,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
short_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,5038,2112,0.41921397,20,2304,1.005558,0.980548,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4940,2112,0.42753036,1,2304,1.025506,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,5066,2112,0.41689696,24,2304,1.000000,0.975128,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
long_pointer_chains,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,51206,8064,0.15748155,384,36864,1.000000,0.275983,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,2,next_line,core_integrated,deterministic_core_integrated_model,51926,8064,0.15529792,384,36864,0.986134,0.272157,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,2,stride,core_integrated,deterministic_core_integrated_model,42524,8064,0.18963409,294,28224,1.204167,0.332330,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,14132,8064,0.57061987,2,192,3.623408,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,medium,2,copper,core_integrated,deterministic_core_integrated_model,32631,8064,0.24712697,193,18528,1.569244,0.433085,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,2,next_line,core_integrated,deterministic_core_integrated_model,13814,2688,0.19458520,97,9312,1.656508,0.985956,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,2,stride,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,13620,2688,0.19735683,97,9312,1.680103,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,medium,2,copper,core_integrated,deterministic_core_integrated_model,22883,2688,0.11746712,192,18432,1.000000,0.595202,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,31098,4320,0.13891569,256,24576,1.000000,0.743778,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,2,next_line,core_integrated,deterministic_core_integrated_model,35085,4320,0.12312954,289,27744,0.886362,0.659256,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,2,stride,core_integrated,deterministic_core_integrated_model,31860,4320,0.13559322,244,25440,0.976083,0.725989,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,23130,4320,0.18677043,90,16992,1.344488,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,medium,2,copper,core_integrated,deterministic_core_integrated_model,30735,4320,0.14055637,193,24576,1.011811,0.752562,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,6714,2496,0.37176050,32,3072,1.000000,0.974680,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,2,next_line,core_integrated,deterministic_core_integrated_model,6730,2496,0.37087667,32,3072,0.997623,0.972363,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,2,stride,core_integrated,deterministic_core_integrated_model,6714,2496,0.37176050,32,3072,1.000000,0.974680,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,6544,2496,0.38141809,2,3072,1.025978,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,medium,2,copper,core_integrated,deterministic_core_integrated_model,6714,2496,0.37176050,32,3072,1.000000,0.974680,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,97802,13824,0.14134680,768,73728,1.000000,0.241917,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,2,next_line,core_integrated,deterministic_core_integrated_model,99290,13824,0.13922852,768,73728,0.985014,0.238292,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,2,stride,core_integrated,deterministic_core_integrated_model,80486,13824,0.17175658,588,56448,1.215143,0.293964,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,23660,13824,0.58427726,4,384,4.133643,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,large,2,copper,core_integrated,deterministic_core_integrated_model,42173,13824,0.32779266,195,18720,2.319067,0.561022,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
tree_traversal,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,2,next_line,core_integrated,deterministic_core_integrated_model,35721,4416,0.12362476,288,27648,0.453095,0.439433,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,2,stride,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15697,4416,0.28132764,1,9216,1.031089,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
tree_traversal,large,2,copper,core_integrated,deterministic_core_integrated_model,16185,4416,0.27284523,96,9216,1.000000,0.969849,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
hash_table_chaining,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,45339,16128,0.35572024,222,21312,1.000000,0.960520,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,2,next_line,core_integrated,deterministic_core_integrated_model,83919,16128,0.19218532,598,57408,0.540271,0.518941,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,2,stride,core_integrated,deterministic_core_integrated_model,43549,16128,0.37034145,90,20160,1.041103,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,44366,16128,0.36352162,37,21312,1.021931,0.981585,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,2,copper,core_integrated,deterministic_core_integrated_model,44966,16128,0.35867100,157,21312,1.008295,0.968487,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,8434,1280,0.15176666,66,6336,1.000000,0.689471,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,2,next_line,core_integrated,deterministic_core_integrated_model,8518,1280,0.15027002,66,6336,0.990139,0.682672,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,2,stride,core_integrated,deterministic_core_integrated_model,8343,1280,0.15342203,53,6336,1.010907,0.696991,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5815,1280,0.22012038,39,3744,1.450387,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,2,copper,core_integrated,deterministic_core_integrated_model,8434,1280,0.15176666,66,6336,1.000000,0.689471,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
branchy_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,13668,4992,0.36523266,66,6336,1.000000,0.974978,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,13816,4992,0.36132021,66,6336,0.989288,0.964534,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,13668,4992,0.36523266,66,6336,1.000000,0.974978,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,13326,4992,0.37460603,3,6336,1.025664,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,13668,4992,0.36523266,66,6336,1.000000,0.974978,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
array_scan,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,2,next_line,core_integrated,deterministic_core_integrated_model,40700,3840,0.09434889,1,36864,1.047322,0.999902,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,2,stride,core_integrated,deterministic_core_integrated_model,40696,3840,0.09435817,3,36864,1.047425,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,2,copper,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,2,next_line,core_integrated,deterministic_core_integrated_model,59922,5184,0.08651247,1,55296,1.048163,0.999933,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,2,stride,core_integrated,deterministic_core_integrated_model,59918,5184,0.08651824,3,55296,1.048233,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,2,copper,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,2,next_line,core_integrated,deterministic_core_integrated_model,24065,12672,0.52657386,1,96,1.027343,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,2,stride,core_integrated,deterministic_core_integrated_model,24249,12672,0.52257825,3,288,1.019547,0.992412,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,2,copper,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,20488,2112,0.10308473,180,17280,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,2,next_line,core_integrated,deterministic_core_integrated_model,20996,2112,0.10059059,182,17472,0.975805,0.975805,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,2,stride,core_integrated,deterministic_core_integrated_model,20488,2112,0.10308473,180,17280,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,20488,2112,0.10308473,180,17280,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,2,copper,core_integrated,deterministic_core_integrated_model,20488,2112,0.10308473,180,17280,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,10174,4224,0.41517594,48,4608,1.000000,0.975624,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,10222,4224,0.41322637,48,4608,0.995304,0.971043,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,10090,4224,0.41863231,36,4608,1.008325,0.983746,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,9926,4224,0.42554906,1,4608,1.024985,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,10174,4224,0.41517594,48,4608,1.000000,0.975624,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
long_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,102465,16128,0.15740009,768,73728,1.000000,0.274660,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,103953,16128,0.15514704,768,73728,0.985686,0.270728,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,90177,16128,0.17884827,640,61440,1.136265,0.312086,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,28143,16128,0.57307323,2,192,3.640870,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
