benchmark,config,metric,evidence_level,n,mean,median,std,min,max,ci95_low,ci95_high,notes
array_scan,copper,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,accuracy,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,cache_misses,cycle_model,9,1.666667,2.000000,0.500000,1.000000,2.000000,1.340000,1.993333,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,coverage,cycle_model,9,0.997396,0.997396,0.002255,0.994792,1.000000,0.995923,0.998869,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,cycles,cycle_model,9,14633.333333,13208.000000,9515.503350,4428.000000,26264.000000,8416.537811,20850.128855,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,ipc,cycle_model,9,0.610553,0.610539,0.003043,0.607046,0.614072,0.608565,0.612540,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,memory_stalls,cycle_model,9,133.333333,160.000000,40.000000,80.000000,160.000000,107.200000,159.466667,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,2.831978,3.198062,0.563065,2.081301,3.216570,2.464109,3.199846,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,82.812500,99.479167,25.195565,49.218750,99.739583,66.351398,99.273602,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,accuracy,cycle_model,9,0.703180,0.592593,0.227455,0.486486,1.000000,0.554577,0.851784,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,cache_misses,cycle_model,9,346.000000,328.000000,263.804378,45.000000,678.000000,173.647806,518.352194,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,coverage,cycle_model,9,0.203414,0.145833,0.156632,0.093750,0.593750,0.101082,0.305747,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,cycles,cycle_model,9,40802.666667,37984.000000,29512.269652,7772.000000,77640.000000,21521.317161,60084.016173,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,ipc,cycle_model,9,0.248390,0.215753,0.054748,0.204131,0.345857,0.212621,0.284159,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,memory_stalls,cycle_model,9,27680.000000,26240.000000,21104.350262,3600.000000,54240.000000,13891.824495,41468.175505,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,speedup_vs_best_baseline,cycle_model,9,0.407176,0.351348,0.091662,0.334346,0.569738,0.347290,0.467062,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,speedup_vs_no_prefetch,cycle_model,9,1.108642,1.103218,0.054728,1.025367,1.193220,1.072886,1.144397,Cycle-model summary across seeds and input sizes; regressions are retained.
long_pointer_chains,stride,traffic_overhead_pct,cycle_model,9,21.643518,22.656250,9.329174,4.687500,35.937500,15.548458,27.738579,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,cache_misses,cycle_model,9,252.000000,144.000000,247.459088,36.000000,576.000000,90.326729,413.673271,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,cycles,cycle_model,9,21672.000000,12384.000000,21281.481527,3096.000000,49536.000000,7768.098735,35575.901265,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,ipc,cycle_model,9,0.104651,0.104651,0.000000,0.104651,0.104651,0.104651,0.104651,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,memory_stalls,cycle_model,9,20160.000000,11520.000000,19796.727002,2880.000000,46080.000000,7226.138359,33093.861641,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,cache_misses,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,cycles,cycle_model,9,21672.000000,12384.000000,21281.481527,3096.000000,49536.000000,7768.098735,35575.901265,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,ipc,cycle_model,9,0.104651,0.104651,0.000000,0.104651,0.104651,0.104651,0.104651,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,lateness_rate,cycle_model,9,0.987847,0.993056,0.011934,0.972222,0.998264,0.980050,0.995644,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,memory_stalls,cycle_model,9,20160.000000,11520.000000,19796.727002,2880.000000,46080.000000,7226.138359,33093.861641,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,next_line,traffic_overhead_pct,cycle_model,9,100.000000,100.000000,0.000000,100.000000,100.000000,100.000000,100.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,cache_misses,cycle_model,9,252.000000,144.000000,247.459088,36.000000,576.000000,90.326729,413.673271,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,cycles,cycle_model,9,21672.000000,12384.000000,21281.481527,3096.000000,49536.000000,7768.098735,35575.901265,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,ipc,cycle_model,9,0.104651,0.104651,0.000000,0.104651,0.104651,0.104651,0.104651,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,memory_stalls,cycle_model,9,20160.000000,11520.000000,19796.727002,2880.000000,46080.000000,7226.138359,33093.861641,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,cache_misses,cycle_model,9,252.000000,144.000000,247.459088,36.000000,576.000000,90.326729,413.673271,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,cycles,cycle_model,9,21672.000000,12384.000000,21281.481527,3096.000000,49536.000000,7768.098735,35575.901265,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,ipc,cycle_model,9,0.104651,0.104651,0.000000,0.104651,0.104651,0.104651,0.104651,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,memory_stalls,cycle_model,9,20160.000000,11520.000000,19796.727002,2880.000000,46080.000000,7226.138359,33093.861641,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,accuracy,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,cache_misses,cycle_model,9,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,cycles,cycle_model,9,21672.000000,12384.000000,21281.481527,3096.000000,49536.000000,7768.098735,35575.901265,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,ipc,cycle_model,9,0.104651,0.104651,0.000000,0.104651,0.104651,0.104651,0.104651,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,lateness_rate,cycle_model,9,0.987268,0.992958,0.012719,0.970588,0.998258,0.978958,0.995578,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,memory_stalls,cycle_model,9,20160.000000,11520.000000,19796.727002,2880.000000,46080.000000,7226.138359,33093.861641,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
matrix_or_array_loop,stride,traffic_overhead_pct,cycle_model,9,97.569444,98.611111,2.386758,94.444444,99.652778,96.010095,99.128793,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,cycles,cycle_model,9,20480.000000,18432.000000,13390.537555,6144.000000,36864.000000,11731.515464,29228.484536,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,ipc,cycle_model,9,0.145833,0.145833,0.000000,0.145833,0.145833,0.145833,0.145833,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,memory_stalls,cycle_model,9,17066.666667,15360.000000,11158.781295,5120.000000,30720.000000,9776.262887,24357.070446,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,speedup_vs_best_baseline,cycle_model,9,0.610351,0.608290,0.004724,0.606228,0.616536,0.607265,0.613437,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,copper,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,accuracy,cycle_model,9,0.492188,0.494792,0.005967,0.484375,0.497396,0.488289,0.496086,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,cache_misses,cycle_model,9,107.666667,97.000000,69.742383,33.000000,193.000000,62.101643,153.231690,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,coverage,cycle_model,9,0.492188,0.494792,0.005967,0.484375,0.497396,0.488289,0.496086,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,cycles,cycle_model,9,12449.333333,11212.000000,8090.116439,3788.000000,22348.000000,7163.790593,17734.876074,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,ipc,cycle_model,9,0.238946,0.239743,0.001841,0.236536,0.240558,0.237743,0.240149,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,memory_stalls,cycle_model,9,8613.333333,7760.000000,5579.390648,2640.000000,15440.000000,4968.131443,12258.535223,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,speedup_vs_no_prefetch,cycle_model,9,1.638487,1.643953,0.012627,1.621964,1.649544,1.630238,1.646736,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,next_line,traffic_overhead_pct,cycle_model,9,100.000000,100.000000,0.000000,100.000000,100.000000,100.000000,100.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,cycles,cycle_model,9,20480.000000,18432.000000,13390.537555,6144.000000,36864.000000,11731.515464,29228.484536,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,ipc,cycle_model,9,0.145833,0.145833,0.000000,0.145833,0.145833,0.145833,0.145833,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,memory_stalls,cycle_model,9,17066.666667,15360.000000,11158.781295,5120.000000,30720.000000,9776.262887,24357.070446,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,speedup_vs_best_baseline,cycle_model,9,0.610351,0.608290,0.004724,0.606228,0.616536,0.607265,0.613437,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,accuracy,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,cache_misses,cycle_model,9,107.666667,97.000000,69.742383,33.000000,193.000000,62.101643,153.231690,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,coverage,cycle_model,9,0.492188,0.494792,0.005967,0.484375,0.497396,0.488289,0.496086,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,cycles,cycle_model,9,12449.333333,11212.000000,8090.116439,3788.000000,22348.000000,7163.790593,17734.876074,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,ipc,cycle_model,9,0.238946,0.239743,0.001841,0.236536,0.240558,0.237743,0.240149,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,memory_stalls,cycle_model,9,8613.333333,7760.000000,5579.390648,2640.000000,15440.000000,4968.131443,12258.535223,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,speedup_vs_no_prefetch,cycle_model,9,1.638487,1.643953,0.012627,1.621964,1.649544,1.630238,1.646736,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,simple_pointer_chase,traffic_overhead_pct,cycle_model,9,49.218750,49.479167,0.596689,48.437500,49.739583,48.828913,49.608587,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,cache_misses,cycle_model,9,213.333333,192.000000,139.484766,64.000000,384.000000,122.203286,304.463381,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,cycles,cycle_model,9,20480.000000,18432.000000,13390.537555,6144.000000,36864.000000,11731.515464,29228.484536,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,ipc,cycle_model,9,0.145833,0.145833,0.000000,0.145833,0.145833,0.145833,0.145833,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,memory_stalls,cycle_model,9,17066.666667,15360.000000,11158.781295,5120.000000,30720.000000,9776.262887,24357.070446,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,speedup_vs_best_baseline,cycle_model,9,0.610351,0.608290,0.004724,0.606228,0.616536,0.607265,0.613437,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
mixed_pointer_array,stride,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,accuracy,cycle_model,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,cache_misses,cycle_model,9,214.333333,193.000000,140.345110,64.000000,386.000000,122.641195,306.025472,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,cycles,cycle_model,9,33856.000000,25120.000000,28032.013699,6752.000000,69696.000000,15541.751050,52170.248950,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,ipc,cycle_model,9,0.169737,0.171975,0.038706,0.123967,0.213270,0.144449,0.195025,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,lateness_rate,cycle_model,6,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,memory_stalls,cycle_model,9,29013.333333,20480.000000,25213.075973,5120.000000,61440.000000,12540.790365,45485.876302,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,speedup_vs_best_baseline,cycle_model,9,0.713181,0.736783,0.075338,0.606043,0.785181,0.663961,0.762402,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,copper,traffic_overhead_pct,cycle_model,9,22.048611,16.406250,21.949665,0.000000,49.739583,7.708163,36.389059,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,accuracy,cycle_model,9,0.326823,0.248698,0.118165,0.247396,0.484375,0.249622,0.404024,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,cache_misses,cycle_model,9,299.666667,289.000000,235.694718,33.000000,577.000000,145.679451,453.653882,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,coverage,cycle_model,9,0.368056,0.371094,0.102077,0.248698,0.484375,0.301366,0.434746,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,cycles,cycle_model,9,29068.000000,27628.000000,22016.622084,4396.000000,55180.000000,14683.806905,43452.193095,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,ipc,cycle_model,9,0.213504,0.156578,0.085550,0.156363,0.327571,0.157611,0.269397,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,lateness_rate,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,memory_stalls,cycle_model,9,23973.333333,23120.000000,18855.577424,2640.000000,46160.000000,11654.356083,36292.310584,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,speedup_vs_best_baseline,cycle_model,9,0.869923,0.930846,0.151216,0.669900,0.991736,0.771129,0.968718,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,speedup_vs_no_prefetch,cycle_model,9,1.236077,1.263066,0.272131,0.909223,1.535942,1.058285,1.413869,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,next_line,traffic_overhead_pct,cycle_model,9,83.333333,100.000000,25.000000,50.000000,100.000000,67.000000,99.666667,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,cache_misses,cycle_model,9,362.666667,256.000000,315.163450,64.000000,768.000000,156.759880,568.573454,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,coverage,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,cycles,cycle_model,9,33856.000000,25120.000000,28032.013699,6752.000000,69696.000000,15541.751050,52170.248950,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,ipc,cycle_model,9,0.169737,0.171975,0.038706,0.123967,0.213270,0.144449,0.195025,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,memory_stalls,cycle_model,9,29013.333333,20480.000000,25213.075973,5120.000000,61440.000000,12540.790365,45485.876302,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,speedup_vs_best_baseline,cycle_model,9,0.713181,0.736783,0.075338,0.606043,0.785181,0.663961,0.762402,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,speedup_vs_no_prefetch,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,no_prefetch,traffic_overhead_pct,cycle_model,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,accuracy,cycle_model,9,0.600229,0.533333,0.322151,0.263369,1.000000,0.389757,0.810701,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,cache_misses,cycle_model,9,103.222222,91.000000,69.149797,29.000000,189.000000,58.044355,148.400090,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,coverage,cycle_model,9,0.595775,0.531250,0.325335,0.256510,1.000000,0.383223,0.808328,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,cycles,cycle_model,9,25791.555556,18508.000000,22536.928047,4092.000000,54724.000000,11067.429232,40515.681879,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,ipc,cycle_model,9,0.245613,0.233413,0.081987,0.157883,0.351906,0.192048,0.299178,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,lateness_rate,cycle_model,9,0.273078,0.309237,0.222814,0.000000,0.512752,0.127506,0.418650,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,memory_stalls,cycle_model,9,20524.444444,13520.000000,19435.724267,2320.000000,45680.000000,7826.437923,33222.450965,Cycle-model summary across seeds and input sizes; regressions are retained.
noisy_allocation_pattern,simple_pointer_chase,speedup_vs_best_baseline,cycle_model,9,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,Cycle-model summary across seeds and input sizes; regressions are retained.
